Year,Date,User,Release,Score,Band
2008,2008.01.16.01:19,99515,119333,95,44088
2008,2008.01.16.03:30,75829,4712,60,782
2008,2008.01.16.08:04,111868,3664,75,1067
2008,2008.01.16.08:41,125931,32773,57,67
2008,2008.01.16.08:56,53285,164690,86,101435
2008,2008.01.16.12:41,133382,161251,91,98854
2008,2008.01.16.14:01,119916,28242,95,11560
2008,2008.01.16.14:42,119916,67296,98,9964
2008,2008.01.16.15:26,132469,19897,91,3201
2008,2008.01.16.18:01,138514,89909,50,45057
2008,2008.01.16.18:38,139332,161394,100,25123
2008,2008.01.16.19:05,123138,108906,83,37721
2008,2008.01.16.19:30,123138,8622,90,653
2008,2008.01.16.19:46,97147,64329,97,30403
2008,2008.01.16.22:29,84346,151941,80,2105
2008,2008.01.16.23:13,84346,171416,91,106823
2008,2008.01.17.00:14,29088,152946,55,92659
2008,2008.01.17.01:09,123274,25073,93,10533
2008,2008.01.17.01:10,121498,135413,85,17232
2008,2008.01.17.01:15,139008,26461,100,3958
2008,2008.01.17.02:25,29088,175337,90,104358
2008,2008.01.17.03:37,66976,167880,68,17555
2008,2008.01.17.04:02,108182,34347,90,15075
2008,2008.01.17.04:39,40130,92383,68,47043
2008,2008.01.17.05:59,34612,133207,67,73633
2008,2008.01.17.06:34,56802,54473,38,4766
2008,2008.01.17.07:54,53285,141374,80,85047
2008,2008.01.17.08:14,53285,169024,85,81932
2008,2008.01.17.08:31,76050,1231,85,330
2008,2008.01.17.10:57,74067,159038,100,10
2008,2008.01.17.10:57,104164,65756,100,2053
2008,2008.01.17.12:16,23414,164433,85,291
2008,2008.01.17.13:33,76229,9855,92,122
2008,2008.01.17.14:34,139199,76307,90,3484
2008,2008.01.17.15:25,14150,135318,15,79683
2008,2008.01.17.17:25,117215,72983,90,10335
2008,2008.01.17.17:33,123138,4278,89,653
2008,2008.01.17.18:54,88990,945,80,203
2008,2008.01.17.19:02,75829,4613,93,1220
2008,2008.01.17.19:08,83846,158176,50,96564
2008,2008.01.17.19:15,107866,3533,89,802
2008,2008.01.17.19:42,139199,768,100,183
2008,2008.01.17.19:53,117531,89210,90,11
2008,2008.01.17.20:10,97147,34629,100,1336
2008,2008.01.17.20:40,138196,78851,95,36201
2008,2008.01.17.20:51,97147,37258,63,9575
2008,2008.01.17.20:52,138196,138952,95,24477
2008,2008.01.17.21:30,139483,169355,85,105199
2008,2008.01.17.23:14,138196,529724,99,35741
2008,2008.01.17.23:31,138196,102613,20,4036
2008,2008.01.18.00:37,82066,166502,74,71049
2008,2008.01.18.00:44,106415,112248,87,17431
2008,2008.01.18.01:03,132268,62728,93,29291
2008,2008.01.18.01:38,29088,116030,90,48845
2008,2008.01.18.02:57,49050,666,95,119
2008,2008.01.18.03:35,40130,10063,95,4175
2008,2008.01.18.05:25,6038,6998,95,2712
2008,2008.01.18.08:43,138929,2068,75,401
2008,2008.01.18.09:28,88692,85191,1,16953
2008,2008.01.18.10:34,113453,476264,85,173
2008,2008.01.18.11:14,76229,87466,90,169
2008,2008.01.18.11:15,18846,172342,65,107607
2008,2008.01.18.12:02,76229,1844,85,169
2008,2008.01.18.13:06,18846,183069,90,107607
2008,2008.01.18.13:36,139199,114047,92,2840
2008,2008.01.18.14:29,124768,101255,55,9547
2008,2008.01.18.14:34,64016,173611,90,6191
2008,2008.01.18.14:39,132469,137685,95,89
2008,2008.01.18.15:59,69704,112107,71,60073
2008,2008.01.18.16:46,88990,68970,88,79
2008,2008.01.18.16:46,88990,173373,61,221
2008,2008.01.18.17:19,69704,151076,65,91108
2008,2008.01.18.19:04,9818,83695,90,11288
2008,2008.01.18.22:25,106415,145643,82,17431
2008,2008.01.18.22:34,139617,158157,100,96549
2008,2008.01.18.23:47,113491,143019,95,82808
2008,2008.01.19.02:07,87876,168417,90,45356
2008,2008.01.19.12:42,23414,3052,0,269
2008,2008.01.19.13:01,120655,173634,100,916
2008,2008.01.19.16:35,138196,3090,70,769
2008,2008.01.19.17:01,138196,7584,80,177
2008,2008.01.19.17:33,116277,67296,97,9964
2008,2008.01.19.18:34,113491,127558,86,74031
2008,2008.01.19.19:50,139729,38815,98,16965
2008,2008.01.19.22:43,72269,143524,90,8206
2008,2008.01.19.23:21,44563,3241,94,249
2008,2008.01.20.03:02,113491,120443,93,16685
2008,2008.01.20.04:41,117215,1308,85,341
2008,2008.01.20.04:50,117215,1305,80,341
2008,2008.01.20.04:59,29088,160860,55,42071
2008,2008.01.20.05:04,139765,15064,99,1459
2008,2008.01.20.05:14,139765,16686,90,1459
2008,2008.01.20.05:19,117215,108220,90,3957
2008,2008.01.20.05:24,139765,59175,75,1459
2008,2008.01.20.10:14,115569,948,91,203
2008,2008.01.20.11:09,57562,48555,92,15035
2008,2008.01.20.13:43,118750,180214,7,1815
2008,2008.01.20.15:49,438,32273,100,353
2008,2008.01.20.16:35,111766,20611,96,5037
2008,2008.01.20.16:40,30006,10943,75,388
2008,2008.01.20.17:14,84346,38117,55,16095
2008,2008.01.20.19:03,83846,39930,50,17426
2008,2008.01.20.19:33,125553,116087,20,64723
2008,2008.01.20.19:55,126534,176929,99,39
2008,2008.01.20.21:14,29088,7623,30,3116
2008,2008.01.20.21:27,115291,1021,95,96
2008,2008.01.20.23:57,84346,45561,37,5269
2008,2008.01.21.00:31,139866,131990,80,3075
2008,2008.01.21.00:45,139870,141,95,38
2008,2008.01.21.00:53,138147,99906,80,49197
2008,2008.01.21.01:01,139870,130,92,38
2008,2008.01.21.01:08,26817,180301,88,114111
2008,2008.01.21.01:15,26817,170558,85,106152
2008,2008.01.21.01:20,26817,163886,90,71210
2008,2008.01.21.02:43,66976,166389,89,38
2008,2008.01.21.03:42,5966,256,72,70
2008,2008.01.21.03:47,5966,416569,58,19701
2008,2008.01.21.03:49,5966,2302,60,888
2008,2008.01.21.03:53,5966,1374,90,37
2008,2008.01.21.03:54,5966,32567,12,4125
2008,2008.01.21.04:08,96392,179243,71,331
2008,2008.01.21.08:15,116679,122027,97,150
2008,2008.01.21.08:44,53285,178525,60,112633
2008,2008.01.21.09:48,132469,146338,84,10145
2008,2008.01.21.11:13,53285,49263,80,7223
2008,2008.01.21.11:19,3947,14251,86,5923
2008,2008.01.21.11:45,106395,40016,76,25
2008,2008.01.21.14:04,64198,64241,90,241
2008,2008.01.21.14:25,111766,2769,91,1043
2008,2008.01.21.14:34,123138,4279,90,653
2008,2008.01.21.15:39,95111,131345,95,50014
2008,2008.01.21.16:12,139567,2925,65,386
2008,2008.01.21.16:59,110917,123202,91,11433
2008,2008.01.21.17:01,58431,158445,95,1089
2008,2008.01.21.17:07,110917,112116,100,2230
2008,2008.01.21.17:10,110917,34322,100,2230
2008,2008.01.21.17:16,110917,8968,95,2230
2008,2008.01.21.17:44,110287,547895,99,1245
2008,2008.01.21.18:24,133727,180568,39,112415
2008,2008.01.21.19:37,124768,123757,85,3010
2008,2008.01.21.21:14,133552,141259,100,58348
2008,2008.01.21.21:17,96041,3479,70,168
2008,2008.01.21.21:33,93072,155084,98,40208
2008,2008.01.21.21:46,88990,152010,91,529
2008,2008.01.21.21:52,138262,29262,90,13232
2008,2008.01.21.21:53,138262,67731,80,13232
2008,2008.01.21.21:56,138262,53379,85,23939
2008,2008.01.21.21:58,138262,8546,90,1992
2008,2008.01.22.00:31,66027,178429,50,50
2008,2008.01.22.02:22,29088,162897,55,16470
2008,2008.01.22.04:48,139765,1341,100,362
2008,2008.01.22.04:53,113491,2764,100,105
2008,2008.01.22.04:58,139765,425,100,101
2008,2008.01.22.05:14,139765,424,100,101
2008,2008.01.22.05:22,139765,412,100,94
2008,2008.01.22.05:33,139765,39860,99,94
2008,2008.01.22.05:55,139868,62392,97,3813
2008,2008.01.22.11:27,111766,5932,95,2104
2008,2008.01.22.11:44,88990,182371,65,900
2008,2008.01.22.13:35,125931,9094,79,1952
2008,2008.01.22.13:56,119916,1150,50,305
2008,2008.01.22.15:33,115958,141547,84,332
2008,2008.01.22.16:38,75829,4881,87,1676
2008,2008.01.22.16:45,123274,18908,85,3240
2008,2008.01.22.17:40,75829,18862,90,1220
2008,2008.01.22.17:59,139984,159038,90,10
2008,2008.01.22.18:47,133552,152010,90,529
2008,2008.01.22.19:23,128237,105668,70,8060
2008,2008.01.22.19:52,128237,140752,70,84651
2008,2008.01.22.19:58,124768,89180,96,2750
2008,2008.01.22.19:59,128237,118022,84,148
2008,2008.01.22.20:11,128237,68138,84,97
2008,2008.01.22.20:17,128237,104180,60,887
2008,2008.01.22.20:23,128237,119619,79,3554
2008,2008.01.22.20:30,128237,144208,72,83
2008,2008.01.22.20:35,128237,3094,79,419
2008,2008.01.22.20:41,128237,160652,76,419
2008,2008.01.22.20:56,128237,144497,84,5173
2008,2008.01.22.21:02,128237,26410,55,11013
2008,2008.01.22.21:10,128237,153034,83,55923
2008,2008.01.22.23:42,113491,132184,98,78055
2008,2008.01.23.00:46,63787,17847,85,1046
2008,2008.01.23.01:11,113491,128722,95,8411
2008,2008.01.23.01:21,92991,6289,45,1020
2008,2008.01.23.01:34,39880,142799,100,93
2008,2008.01.23.01:35,39880,252,64,67
2008,2008.01.23.01:35,39880,131078,70,612
2008,2008.01.23.01:36,39880,138961,83,15448
2008,2008.01.23.02:08,126534,157525,100,39
2008,2008.01.23.07:08,49126,170485,65,7383
2008,2008.01.23.08:38,140141,173634,90,916
2008,2008.01.23.09:10,111766,30720,84,14037
2008,2008.01.23.10:39,76229,9856,100,122
2008,2008.01.23.10:39,139567,1409,88,378
2008,2008.01.23.11:17,53285,141530,79,85160
2008,2008.01.23.11:53,18846,183513,70,52891
2008,2008.01.23.12:55,98208,53444,95,2530
2008,2008.01.23.15:36,97251,157525,58,39
2008,2008.01.23.16:13,131339,29788,90,13493
2008,2008.01.23.16:31,128237,107064,84,10372
2008,2008.01.23.17:17,29772,7192,82,2502
2008,2008.01.23.17:41,123138,8427,89,578
2008,2008.01.23.19:54,124768,36248,95,2526
2008,2008.01.23.20:19,113491,137400,100,22384
2008,2008.01.23.20:41,113491,151098,89,74031
2008,2008.01.23.21:25,117215,62506,90,15547
2008,2008.01.23.22:24,113491,153124,59,30994
2008,2008.01.23.23:15,48565,166389,49,38
2008,2008.01.23.23:29,92991,58024,91,20
2008,2008.01.24.01:23,94847,7847,95,3034
2008,2008.01.24.01:38,124768,183101,90,1752
2008,2008.01.24.02:20,94847,7846,99,3034
2008,2008.01.24.02:27,126534,132956,100,11971
2008,2008.01.24.04:16,66976,162874,78,46930
2008,2008.01.24.06:13,13255,163133,73,9818
2008,2008.01.24.11:15,132553,170286,67,1036
2008,2008.01.24.11:17,117256,663,95,156
2008,2008.01.24.11:28,23414,167655,50,21392
2008,2008.01.24.12:01,111766,7464,98,1808
2008,2008.01.24.14:44,4221,146,93,43
2008,2008.01.24.15:59,76229,796,94,7
2008,2008.01.24.16:18,82644,33248,83,1085
2008,2008.01.24.16:47,140258,164495,85,36598
2008,2008.01.24.16:52,60144,170513,78,16879
2008,2008.01.24.16:53,4221,19429,85,4789
2008,2008.01.24.17:04,28504,24504,68,469
2008,2008.01.24.19:12,124768,160132,71,97972
2008,2008.01.24.21:30,23414,105039,75,25176
2008,2008.01.25.00:07,68580,135133,98,43664
2008,2008.01.25.02:51,29088,134158,44,63287
2008,2008.01.25.02:53,113491,50911,87,2172
2008,2008.01.25.04:49,111766,3319,63,1153
2008,2008.01.25.05:41,140382,25018,91,11277
2008,2008.01.25.07:18,28240,183835,100,116989
2008,2008.01.25.07:55,111766,41544,69,1146
2008,2008.01.25.09:53,22927,171343,60,3089
2008,2008.01.25.09:54,22927,108481,50,20648
2008,2008.01.25.09:55,22927,168041,75,56851
2008,2008.01.25.09:57,22927,183835,80,116989
2008,2008.01.25.10:26,76229,847,100,195
2008,2008.01.25.10:28,69704,177918,35,82407
2008,2008.01.25.10:34,69704,175365,74,96668
2008,2008.01.25.11:15,76229,415385,95,830
2008,2008.01.25.11:31,101449,11,97,3
2008,2008.01.25.13:11,78265,9556,85,1208
2008,2008.01.25.14:20,100375,109814,79,59247
2008,2008.01.25.15:01,76229,997,90,195
2008,2008.01.25.15:46,115569,946,74,203
2008,2008.01.25.16:26,132469,130693,91,10145
2008,2008.01.25.16:40,4221,147,67,43
2008,2008.01.25.16:58,4221,6628,98,720
2008,2008.01.25.17:10,21367,840,90,125
2008,2008.01.25.19:05,75829,37716,30,16562
2008,2008.01.25.21:21,132469,19119,96,8603
2008,2008.01.25.22:49,120241,96901,70,2289
2008,2008.01.25.23:33,120241,108559,100,41874
2008,2008.01.26.01:43,82644,2801,90,1054
2008,2008.01.26.02:26,84912,3233,98,1066
2008,2008.01.26.02:27,84912,123594,97,10075
2008,2008.01.26.02:29,84912,12606,90,901
2008,2008.01.26.02:46,84912,147277,88,1066
2008,2008.01.26.02:51,75294,158538,94,96806
2008,2008.01.26.03:01,135137,438,73,97
2008,2008.01.26.06:48,71509,174637,77,80351
2008,2008.01.26.08:29,132569,182371,50,900
2008,2008.01.26.08:30,132569,182122,50,57071
2008,2008.01.26.08:46,84169,160125,60,97962
2008,2008.01.26.13:25,4221,299,80,43
2008,2008.01.26.13:43,140475,124399,98,51
2008,2008.01.26.15:53,79298,173373,75,221
2008,2008.01.26.18:35,82644,13287,92,5343
2008,2008.01.26.19:35,140377,153224,85,92879
2008,2008.01.26.19:43,91658,152048,100,91913
2008,2008.01.26.20:41,130937,23070,98,10281
2008,2008.01.26.21:02,125784,158249,95,96618
2008,2008.01.26.22:54,138182,3356,70,231
2008,2008.01.26.23:40,46573,34755,92,1174
2008,2008.01.26.23:45,140222,173634,95,916
2008,2008.01.27.00:30,42661,4280,89,1468
2008,2008.01.27.00:43,89641,317,80,11
2008,2008.01.27.02:08,29088,98829,96,51888
2008,2008.01.27.02:23,4974,123636,90,1885
2008,2008.01.27.02:58,29088,101523,60,42638
2008,2008.01.27.03:37,29088,145365,40,87116
2008,2008.01.27.04:05,29088,145367,50,87116
2008,2008.01.27.04:09,89641,486,95,114
2008,2008.01.27.04:13,82644,22604,80,10165
2008,2008.01.27.06:37,87356,6481,94,2332
2008,2008.01.27.07:20,111766,873,98,157
2008,2008.01.27.12:09,139567,1412,95,378
2008,2008.01.27.13:30,23414,29648,80,13417
2008,2008.01.27.13:35,140673,176682,100,110987
2008,2008.01.27.13:53,53285,145902,90,87417
2008,2008.01.27.15:43,116350,45019,80,18522
2008,2008.01.27.16:21,138147,123748,56,2665
2008,2008.01.27.16:25,116350,3865,98,943
2008,2008.01.27.16:57,16656,35535,70,15604
2008,2008.01.27.22:12,140154,44912,94,18351
2008,2008.01.27.22:25,10093,53560,80,1341
2008,2008.01.27.22:27,139483,182664,80,116030
2008,2008.01.28.00:23,10093,13163,85,2788
2008,2008.01.28.00:59,94847,7264,98,2578
2008,2008.01.28.02:44,29088,156188,90,88970
2008,2008.01.28.02:56,79931,108501,10,1174
2008,2008.01.28.03:40,68660,1507,65,329
2008,2008.01.28.09:21,111766,109627,87,2107
2008,2008.01.28.10:10,49126,170744,50,12732
2008,2008.01.28.10:11,49126,167622,85,26022
2008,2008.01.28.14:26,40130,415855,68,84
2008,2008.01.28.14:27,111766,17091,50,2072
2008,2008.01.28.15:21,76229,544,95,125
2008,2008.01.28.15:46,62105,176682,85,110987
2008,2008.01.28.16:36,81162,134645,78,79926
2008,2008.01.28.17:01,66546,58314,100,27203
2008,2008.01.28.20:52,139765,24481,95,7724
2008,2008.01.28.20:53,140460,21581,95,6600
2008,2008.01.28.21:20,119637,116571,95,2025
2008,2008.01.28.21:59,41073,4954,98,1201
2008,2008.01.28.22:02,139765,137536,85,101
2008,2008.01.28.22:22,124768,129565,87,5329
2008,2008.01.28.22:38,94847,8328,99,3380
2008,2008.01.29.00:24,29088,181085,84,83209
2008,2008.01.29.00:50,139870,137,92,38
2008,2008.01.29.01:47,139765,106103,90,164
2008,2008.01.29.02:04,29088,16838,97,1094
2008,2008.01.29.02:15,139765,423,95,101
2008,2008.01.29.02:25,139765,62791,80,101
2008,2008.01.29.03:31,140880,2081,65,757
2008,2008.01.29.04:07,134479,78905,90,1897
2008,2008.01.29.04:33,139765,11013,90,88
2008,2008.01.29.05:12,118116,138824,90,35773
2008,2008.01.29.06:03,139765,717,75,164
2008,2008.01.29.06:14,139765,713,40,164
2008,2008.01.29.06:28,139765,711,95,164
2008,2008.01.29.06:42,139765,708,99,164
2008,2008.01.29.06:56,139765,706,100,164
2008,2008.01.29.07:14,111766,31305,82,10296
2008,2008.01.29.08:16,116748,175374,94,1555
2008,2008.01.29.08:46,116748,176342,85,110710
2008,2008.01.29.09:43,113846,183835,90,116989
2008,2008.01.29.10:03,18590,26153,92,900
2008,2008.01.29.11:06,18846,182349,55,115762
2008,2008.01.29.13:33,139199,123429,95,46108
2008,2008.01.29.14:02,4221,1595,82,471
2008,2008.01.29.14:27,4221,8328,96,3380
2008,2008.01.29.16:45,117679,184405,90,115919
2008,2008.01.29.17:45,132469,758,94,184
2008,2008.01.29.18:38,4221,34808,92,3608
2008,2008.01.29.18:49,69704,138649,70,83050
2008,2008.01.29.18:52,69704,159749,78,97714
2008,2008.01.29.19:07,4221,1835,87,577
2008,2008.01.29.21:15,139765,22459,90,6716
2008,2008.01.29.21:28,139765,437161,95,6716
2008,2008.01.29.21:45,139765,154943,90,6716
2008,2008.01.29.21:58,89641,85177,89,38
2008,2008.01.29.22:10,85980,164076,86,9802
2008,2008.01.29.22:40,118750,177301,11,21
2008,2008.01.29.23:44,124768,42688,92,15294
2008,2008.01.30.00:04,84346,124847,63,18221
2008,2008.01.30.00:18,84346,55,90,22
2008,2008.01.30.00:32,84346,38118,30,16095
2008,2008.01.30.00:36,139765,170953,95,106461
2008,2008.01.30.00:37,123274,768,100,183
2008,2008.01.30.00:40,123274,769,100,183
2008,2008.01.30.01:06,94847,4954,98,1201
2008,2008.01.30.01:52,125152,1265,100,291
2008,2008.01.30.02:24,29088,7289,96,1222
2008,2008.01.30.02:34,139765,414,85,94
2008,2008.01.30.02:35,29088,150223,78,8
2008,2008.01.30.02:36,66976,2331,19,770
2008,2008.01.30.02:43,139765,413629,80,94
2008,2008.01.30.02:58,139765,417,95,94
2008,2008.01.30.03:10,139765,39861,90,94
2008,2008.01.30.03:21,139765,137572,75,94
2008,2008.01.30.04:01,132469,121243,49,985
2008,2008.01.30.04:04,75829,6813,85,2642
2008,2008.01.30.07:45,111766,239,99,75
2008,2008.01.30.07:52,18846,183878,65,114685
2008,2008.01.30.08:32,130238,152191,80,11866
2008,2008.01.30.08:34,130238,166894,80,18938
2008,2008.01.30.08:39,130238,166395,80,34361
2008,2008.01.30.08:42,130238,154141,100,80757
2008,2008.01.30.08:48,130238,159187,50,4836
2008,2008.01.30.08:54,130238,165620,30,18136
2008,2008.01.30.08:57,130238,162465,80,99183
2008,2008.01.30.09:00,130238,163737,75,42
2008,2008.01.30.09:04,130238,165945,50,102110
2008,2008.01.30.09:07,130238,163629,80,17768
2008,2008.01.30.09:09,130238,161965,100,14540
2008,2008.01.30.09:13,130238,162529,100,84590
2008,2008.01.30.09:24,130238,165069,90,76179
2008,2008.01.30.09:25,130238,145301,70,13745
2008,2008.01.30.09:28,130238,139495,30,17328
2008,2008.01.30.09:30,130238,172397,90,107653
2008,2008.01.30.09:33,130238,161987,60,3409
2008,2008.01.30.09:35,130238,142258,70,5690
2008,2008.01.30.09:44,130238,154952,60,94219
2008,2008.01.30.09:46,130238,149434,65,37846
2008,2008.01.30.09:50,130238,153338,50,44145
2008,2008.01.30.09:55,130238,149595,90,12642
2008,2008.01.30.10:00,130238,158396,80,808
2008,2008.01.30.10:02,130238,158493,70,59780
2008,2008.01.30.10:03,130238,159226,60,53560
2008,2008.01.30.10:06,130238,150988,80,33164
2008,2008.01.30.10:08,130238,160552,70,71818
2008,2008.01.30.10:09,130238,158871,80,97044
2008,2008.01.30.10:14,130238,155145,40,76495
2008,2008.01.30.10:16,130238,153344,75,18240
2008,2008.01.30.11:38,10376,2104,87,452
2008,2008.01.30.12:39,89317,70043,75,4130
2008,2008.01.30.13:58,4221,10638,88,4379
2008,2008.01.30.16:16,138813,85267,95,18687
2008,2008.01.30.16:21,76229,4780,92,1025
2008,2008.01.30.18:01,29088,158717,13,165
2008,2008.01.30.18:28,132469,17421,100,89
2008,2008.01.30.18:29,111766,536,89,126
2008,2008.01.30.20:12,29088,11430,95,350
2008,2008.01.30.20:12,119282,98707,98,3213
2008,2008.01.30.20:30,69704,166816,55,62686
2008,2008.01.30.21:00,80507,38116,84,16095
2008,2008.01.30.21:06,29088,11431,70,350
2008,2008.01.30.22:09,69704,164317,70,87503
2008,2008.01.30.22:19,80175,182100,86,107034
2008,2008.01.30.23:08,63071,2300,96,887
2008,2008.01.30.23:44,96041,95090,70,48995
2008,2008.01.31.00:00,139870,144301,93,386
2008,2008.01.31.00:33,29088,2983,42,1117
2008,2008.01.31.01:14,29088,781,92,189
2008,2008.01.31.01:48,59366,182841,91,3067
2008,2008.01.31.02:06,29088,180545,22,936
2008,2008.01.31.04:04,98996,111681,100,60799
2008,2008.01.31.04:16,111766,59061,73,228
2008,2008.01.31.05:50,117422,62728,85,29291
2008,2008.01.31.06:35,87356,89741,65,44905
2008,2008.01.31.06:49,18846,153996,96,42002
2008,2008.01.31.07:19,18590,2359,69,905
2008,2008.01.31.07:56,111766,74668,83,22914
2008,2008.01.31.10:17,82673,166025,75,961
2008,2008.01.31.11:36,141165,294,95,1
2008,2008.01.31.12:35,60052,97386,90,17630
2008,2008.01.31.12:37,139199,165008,90,46108
2008,2008.01.31.12:55,60052,169606,90,12361
2008,2008.01.31.13:30,28144,145532,95,87185
2008,2008.01.31.13:40,29088,143019,55,82808
2008,2008.01.31.16:18,99516,659,89,138
2008,2008.01.31.17:06,122194,6085,98,2185
2008,2008.01.31.19:25,119916,177301,92,21
2008,2008.01.31.19:41,119916,479,60,106
2008,2008.01.31.20:36,119916,170953,85,106461
2008,2008.01.31.22:13,94847,6315,93,2143
2008,2008.01.31.22:36,113491,113420,94,62417
2008,2008.02.01.00:07,117422,52992,92,14571
2008,2008.02.01.00:18,79676,50533,70,20770
2008,2008.02.01.00:43,79676,180598,85,101516
2008,2008.02.01.01:18,79676,84496,80,3441
2008,2008.02.01.02:33,94847,13944,99,5743
2008,2008.02.01.08:55,16409,7460,82,3023
2008,2008.02.01.09:58,26602,148410,87,417
2008,2008.02.01.19:26,88990,60,83,22
2008,2008.02.01.19:36,88990,183835,69,116989
2008,2008.02.01.19:53,141289,31638,85,6399
2008,2008.02.01.20:28,115881,144554,80,85628
2008,2008.02.01.22:03,136287,183835,90,116989
